class,cov
c-CS-m,0.428032684,0.573695789,0.342708988,2.334223759,4.473130107,0.22517284699999998,0.184003771,2.012413576,0.19578881199999998,1.612036455,0.509899434,0.299654305,0.37115022,0.277655563,0.844280327,0.485386549,1.4948145819999998,2.01257071,0.49748585799999995,0.6461345070000001,0.39597737299999997,0.359522313,0.186046512,1.10779384,2.599622879,1.3642363290000001,0.261470773,0.276241358,0.6931175359999999,0.162162162,0.405562539,2.288812068,0.345380264,0.42756128200000004,0.333909491,0.757542426,0.5586109370000001,0.36895034600000004,0.544626021,0.360307982,0.329352608,0.42049025799999995,0.46511627899999997,0.145565999,0.70224765,0.177033102,1.773845525,0.292194524,0.26685737600000003,1.03228443,0.147854516,0.149816101,0.181610135,0.097834083,0.142787086,0.15185942,0.115978749,0.11475275800000001,0.22451982,0.144830405,0.415529219,0.238005721,1.338782182,1.861708214,0.117041275,1.028769922,0.798283613,0.181610135,0.141806293,0.0,0.097834083,0.111483449,0.406293421,0.13722926,0.156681651,0.157498978,1.5284838580000002
c-CS-m,0.36651125100000004,0.5132779239999999,0.32779241800000003,2.072572471,3.66105818,0.229474965,0.193796878,1.7245084130000001,0.18528278899999998,1.31867018,0.461179809,0.290289884,0.37948509999999996,0.271234543,0.765659842,0.44942225799999996,1.297993108,1.756132171,0.509831745,0.547536996,0.346036894,0.362659639,0.196229475,0.891952159,2.1719035069999997,1.231096696,0.266166633,0.262720454,0.635313197,0.169673627,0.41881208200000003,1.957834989,0.34684776,0.428137036,0.352118386,0.693087371,0.54672613,0.34380701399999997,0.524021893,0.34137441700000004,0.323535374,0.406649098,0.5132779239999999,0.144505369,0.662097327,0.17329220899999997,1.902901531,0.298377884,0.275416952,0.899017592,0.144391135,0.169979438,0.18380169100000002,0.094356865,0.12816997900000002,0.14998857699999998,0.12599954300000002,0.119716701,0.23554946300000001,0.134110121,0.429403701,0.250628284,1.326707791,1.861549006,0.126799178,0.9403701170000001,0.842472013,0.19076993399999997,0.168037469,0.0,0.094356865,0.131254284,0.38542380600000004,0.151816313,0.184601325,0.193054604,1.6135480919999998
c-CS-m,0.591572123,0.678768233,0.31247974100000003,2.164181524,4.313938412,0.19578606199999998,0.161102107,1.975688817,0.16191248,1.7687196109999999,0.8385737440000001,0.306320908,0.32382495899999997,0.230145867,0.768557536,0.613614263,1.4696920580000001,1.333063209,0.38800648299999996,0.6724473259999999,0.487682334,0.33889789299999995,0.158184765,1.070340357,2.944894652,1.179578606,0.229659643,0.239222042,0.634035656,0.150567261,0.364343598,2.00713128,0.32706645100000004,0.44165316,0.34991896299999997,0.764829822,0.605024311,0.40956239899999997,0.544570502,0.4273906,0.33743922200000004,0.435008104,0.204862237,0.168971587,0.85944179,0.193864722,0.97837566,0.280445897,0.35302992200000005,1.092615875,0.100159249,0.205263599,0.182549661,0.100578325,0.12672869,0.160841505,0.178610343,0.14231833,0.23619143399999998,0.126812505,0.36442879899999997,0.22864806,1.102087,1.65702791,0.14416226599999998,1.020870003,0.685692733,0.188165284,0.16913921699999998,0.16377504,0.100578325,0.0,0.42502724,0.126896321,0.17299472,0.16997737,1.272986338
c-CS-m,0.55097021,0.561355562,0.320852692,2.19786827,3.558895873,0.237769882,0.194588685,1.783820716,0.178190763,1.831374693,0.7119431540000001,0.334244329,0.356654824,0.269199235,0.822629134,0.614648811,1.424706204,1.393823449,0.394643345,0.660836294,0.46952719299999995,0.375512435,0.192948893,0.953812517,2.594698005,1.094014758,0.26591965,0.258540585,0.607816343,0.17955725600000003,0.376878929,1.7663295980000002,0.39983602100000004,0.5739273029999999,0.478272752,0.8917737090000001,0.838480459,0.49412407799999997,0.613555616,0.49111779200000005,0.441104127,0.547144028,0.318939601,0.165345723,0.787100301,0.190762503,0.98305548,0.269062585,0.251571468,1.017627767,0.121754578,0.249931675,0.169171905,0.10426346,0.132959825,0.144438371,0.164252528,0.09975403099999999,0.193222192,0.10289696599999999,0.400792566,0.245285597,1.045777535,1.574883848,0.16602897,1.154413774,0.6772342170000001,0.21891227100000002,0.19363214,0.198961465,0.10426346,0.0,0.430308828,0.17081169699999998,0.228614376,0.233123804,1.0774801859999998
c-SC-m,0.23414023399999997,0.37437395700000003,0.269407346,1.885225376,2.919240401,0.246452421,0.190317195,4.37312187,0.21348080100000003,1.169240401,0.35517529200000003,0.35287979999999997,0.278797997,0.30509182,0.6919866440000001,0.8856427379999999,1.310517529,1.124791319,0.412979967,0.599958264,0.27504173600000004,0.35726210399999997,0.22036727899999997,0.916736227,1.896911519,0.971619366,0.214106845,0.251252087,0.567195326,0.19010851399999998,0.298622705,1.770033389,0.707220367,0.388981636,0.401711185,0.7391485809999999,0.567612688,0.331176962,0.543196995,0.310100167,0.29424040100000004,0.35225375600000003,0.42278798,0.155070256,0.875232775,0.16133401,1.967665482,0.26460132,0.344167936,1.070255629,0.35110885399999997,0.180463856,0.188420518,0.12104283099999999,0.152530896,0.183511089,0.270695785,0.12849162,0.182664635,0.101066531,0.5977653629999999,0.26798713399999996,1.4753682069999998,2.244625021,0.175215846,1.4156086,0.785000846,0.22007787399999998,0.0,0.0,0.12104283099999999,0.11342475,0.391569325,0.230912477,0.16708989300000002,0.0,1.105637379
c-CS-m,0.385658409,0.583311604,0.33194263399999996,2.4297262059999998,4.0664928289999995,0.25684485,0.21225554100000002,2.612516297,0.20052151199999999,1.334550196,0.583833116,0.347327249,0.322033898,0.302477184,0.8714471970000001,0.646153846,1.6672750980000002,1.3426336380000001,0.41903520200000005,0.7397653190000001,0.386440678,0.450847458,0.201564537,1.126466754,2.7968709260000004,1.24589309,0.285528031,0.324902216,0.8088657109999999,0.197131682,0.35254237299999996,1.9608865709999999,0.349413299,0.483181226,0.39504563200000004,0.766883963,0.6586701429999999,0.373663625,0.650586701,0.433376793,0.349674055,0.39869621899999996,0.19061277699999998,0.19067457100000001,0.821182503,0.169524115,0.88831918,0.331998077,0.5090530360000001,1.3595577630000002,0.087646211,0.18170165,0.157827271,0.129626662,0.180740266,0.182663035,0.190514341,0.13186989300000002,0.194520109,0.09357474800000001,0.60390963,0.366768146,1.5970197080000001,2.292741548,0.191956417,1.402820061,0.922768787,0.24515302,0.0,0.177856113,0.129626662,0.0,0.521871495,0.181381189,0.279282166,0.0,1.613042782
c-CS-m,0.538412899,0.701865318,0.38444514700000004,2.482137212,4.109705975,0.288017705,0.223205817,2.082832754,0.20202339600000002,1.96522289,0.8390768259999999,0.40278216899999997,0.41637685700000004,0.34650648100000003,0.9345558009999999,0.699019918,1.6408472969999999,1.531773633,0.472020234,0.742333228,0.498261144,0.426177679,0.241226684,1.091368954,2.87006007,1.314890926,0.296553905,0.306670882,0.69459374,0.21877964,0.46095479,2.034144799,0.447992412,0.651596586,0.559595321,1.0350932659999998,0.8599430920000001,0.5507429660000001,0.7344293390000001,0.562440721,0.5042681,0.596901676,0.39203288,0.15010917,0.746724891,0.19350436699999998,0.929039301,0.260917031,0.29121179,0.8954694320000001,0.095387555,0.19882641899999998,0.165938865,0.09798034900000001,0.12554585199999999,0.147379913,0.155977074,0.13332423599999998,0.19268559,0.10575873400000001,0.413891921,0.255049127,1.031386463,1.5543122269999998,0.165393013,1.068367904,0.657068777,0.17712882100000002,0.222434498,0.170032751,0.09798034900000001,0.0,0.40625,0.167849345,0.216975983,0.206741266,1.1443777290000001
c-CS-m,0.507321275,0.77002584,0.41795865600000004,2.92581826,6.7661498710000005,0.201012059,0.177756245,1.832041344,0.210594315,1.869186047,0.832687339,0.33860895799999996,0.336024978,0.253122308,1.115094746,0.91042205,2.102067183,1.940245478,0.375107666,0.981696813,0.403423773,0.3916882,0.17086563300000002,2.099698536,4.314922481,1.460594315,0.257536606,0.295327304,0.892657192,0.15040913,0.42118863,2.683677864,0.351851852,0.5479112829999999,0.404069767,0.8298880279999999,0.723621878,0.54543497,0.720822567,0.507859604,0.36660206700000003,0.493432386,0.199612403,0.248361881,1.31641568,0.184331532,0.848373376,0.353776296,0.5197723879999999,2.539889642,0.106046672,0.17547994,0.20841476,0.140878262,0.19628693,0.20628807899999999,0.288309001,0.127370962,0.224106219,0.142200253,0.5735141970000001,0.307793999,1.782503736,2.384584435,0.161800207,1.168640074,0.895160363,0.229796528,0.0,0.14633866,0.140878262,0.0,0.581733533,0.12283021,0.18220485100000003,0.0,1.645763881
c-SC-s,0.307742525,0.554380467,0.344692519,3.0462201330000003,5.565347957,0.231622927,0.179135657,3.609740175,0.237106672,1.2358010179999999,0.343386865,0.350567959,0.303303303,0.30643687199999997,1.115680898,1.08081995,2.147016582,1.301867084,0.408016712,0.864864865,0.256691474,0.35709622700000004,0.162162162,1.558689124,2.639117378,1.206423815,0.254732994,0.33059146100000003,0.830003917,0.159681421,0.392218305,3.2096879489999997,1.300561431,0.511685599,0.442224834,0.946598773,0.58519389,0.391173782,0.62475519,0.306959133,0.311790051,0.42068155100000004,0.3300692,0.208194906,1.156976744,0.145487265,1.253875969,0.295404208,0.35029069799999996,1.6782945740000001,0.128875969,0.145071982,0.194629014,0.129914175,0.164590255,0.21345515,0.17621816199999998,0.11863233699999999,0.288967331,0.16715116300000002,0.603474529,0.296511628,1.8165143959999999,2.568175526,0.15912237,1.276924142,0.894310631,0.266265227,0.14216500599999998,0.0,0.129914175,0.12963732,0.536198782,0.13074474,0.18182447399999999,0.0,1.083817829
c-CS-s,0.524483134,0.707834603,0.33877403,2.653246282,5.412404788,0.20747189,0.175734494,2.514145811,0.186797243,1.738846572,0.808668843,0.321363801,0.31900616600000004,0.24428726899999997,1.0077983320000001,0.6889735220000001,1.8795792530000002,1.550235764,0.422560754,0.768770403,0.417301415,0.417845484,0.17664127699999999,1.4105912219999999,3.2259702580000003,1.410047153,0.245919478,0.29343489300000003,0.694051505,0.17373957199999998,0.405150526,2.473703301,0.340406239,0.472977875,0.37957925299999995,0.8293434890000001,0.6100834239999999,0.484584694,0.626224157,0.51577802,0.379035183,0.510155967,0.20583968100000002,0.20933660899999998,0.942506143,0.158804259,0.680589681,0.263800164,0.41277641299999995,1.2058149059999999,0.075921376,0.163063063,0.17387387399999998,0.10958231,0.13996724,0.14266994300000002,0.170679771,0.124651925,0.21916461899999998,0.12276822300000001,0.38312858299999997,0.234070434,1.400900901,1.8000819,0.14873054900000002,0.975429975,0.709172809,0.18951679,0.124815725,0.121294021,0.10958231,0.12178542199999999,0.39672399700000005,0.11998362,0.157575758,0.174938575,1.335708436
